prestamo_id,fecha_originacion,segmento,monto,plazo_meses,score_crediticio,ingreso_anual,dti,tasa_interes,default,perdida_dado_default
709328,2022-04-18,Retail,16150.57,60,777,24407,0.053,8.69,0,0
707828,2022-04-18,PYME,99644.53,36,666,195258,0.305,12.24,0,0
702867,2022-04-18,Retail,23648.26,24,687,32699,0.296,10.72,0,0
705312,2022-04-18,Retail,21528.37,60,791,36819,0.068,7.72,0,0
708198,2022-04-18,Retail,31640.5,36,672,93719,0.256,12.48,0,0
705207,2022-04-18,Corporativo,1149893.98,60,740,1358688,0.132,7.68,0,0
713106,2022-04-18,PYME,43852.63,36,742,212294,0.291,10.4,0,0
704390,2022-04-19,Retail,17508.08,36,729,14186,0.03,7.63,0,0
714796,2022-04-19,Retail,11260.63,60,779,25824,0.173,10.1,0,0
712691,2022-04-19,Retail,12930.44,36,700,38290,0.145,12.06,0,0
703785,2022-04-19,Corporativo,488062.18,48,663,1747740,0.346,14.48,1,431757.52
713623,2022-04-19,Corporativo,429181.96,60,675,1349279,0.229,13.25,0,0
713008,2022-04-19,PYME,91656.03,60,795,118195,0.255,9.51,0,0
704499,2022-04-19,PYME,146754.25,36,712,153190,0.174,9.96,0,0
704354,2022-04-19,PYME,50013.93,12,642,63032,0.049,10.98,1,2500.7
711204,2022-04-19,Retail,12719.67,48,548,54262,0.373,18.45,0,0
713124,2022-04-19,Corporativo,896719.16,12,647,1183452,0.169,13.25,0,0
717898,2022-04-19,PYME,166116.74,12,757,62864,0.129,10.15,0,0
709273,2022-04-19,PYME,55848.66,48,638,112370,0.211,13.56,0,0
708852,2022-04-19,Retail,7751.23,48,747,38394,0.307,9.64,0,0
707310,2022-04-19,Retail,4747.03,36,608,54544,0.27,16.53,0,0
701758,2022-04-19,PYME,31703.87,24,766,494841,0.165,7.22,0,0
717599,2022-04-19,Retail,36570.99,24,614,23576,0.303,15.72,0,0
718325,2022-04-19,PYME,96682.53,84,736,108157,0.119,6.75,0,0
702144,2022-04-19,Retail,4033.04,36,614,87564,0.42,14.91,1,1688.27
704296,2022-04-20,Retail,27456.89,36,685,29494,0.234,11.27,0,0
704922,2022-04-20,Retail,8680.1,12,574,85161,0.291,17.44,1,7573.66
718498,2022-04-20,PYME,116348.93,60,625,255028,0.229,15.05,0,0
709836,2022-04-20,Retail,5238.82,60,850,34409,0.128,6.09,0,0
718763,2022-04-20,Retail,9220.28,36,787,57997,0.153,5.96,0,0
710342,2022-04-20,Retail,10162.73,24,521,43495,0.317,20.86,1,4128.43
712079,2022-04-20,Retail,12285.43,48,686,21711,0.153,9.19,0,0
716500,2022-04-20,PYME,90014.45,120,728,113163,0.087,10.25,0,0
718195,2022-04-20,Retail,50073.06,24,706,22541,0.18,10.58,0,0
710906,2022-04-20,PYME,75182.46,36,667,193497,0.068,9.31,0,0
702314,2022-04-20,Retail,20178.71,48,837,26524,0.039,3.41,0,0
706241,2022-04-20,Retail,22328.85,60,607,50268,0.27,13.38,0,0
700455,2022-04-20,Retail,14682.79,84,691,43204,0.244,12.55,0,0
703008,2022-04-20,Retail,41034.9,12,683,42812,0.171,13.78,0,0
717496,2022-04-20,Corporativo,11726963.94,48,671,966434,0.392,13.4,0,0
702086,2022-04-20,Retail,15795.84,24,698,52103,0.179,10.89,0,0
712868,2022-04-21,Retail,14318.03,84,735,19390,0.166,12.46,0,0
702871,2022-04-21,Retail,8433.32,36,633,39958,0.302,15.37,0,0
705385,2022-04-21,PYME,59628.48,12,708,155762,0.185,9.47,0,0
718101,2022-04-21,PYME,82264.27,84,629,251360,0.201,12.39,0,0
713884,2022-04-21,Retail,16903.05,24,618,64141,0.327,16.23,0,0
704835,2022-04-21,PYME,250306.15,12,759,203408,0.02,7.41,0,0
705405,2022-04-21,PYME,85183.77,12,712,89034,0.079,9.89,0,0
707305,2022-04-21,Retail,20893.87,36,675,23542,0.293,13.37,0,0
711224,2022-04-21,Retail,6702.06,120,697,17999,0.267,12.05,0,0
708164,2022-04-21,Retail,7457.13,60,741,60531,0.197,8.76,0,0
716465,2022-04-21,PYME,100114.63,12,712,160348,0.274,12.69,1,41475.94
702799,2022-04-22,PYME,31657.11,24,642,70273,0.342,13.94,0,0
711879,2022-04-22,PYME,119688.54,36,495,348247,0.452,21.72,1,68619.1
705480,2022-04-22,Retail,25811.67,36,741,51060,0.105,7.69,0,0
702084,2022-04-22,PYME,130536.63,12,586,176214,0.363,16.82,0,0
705894,2022-04-22,Retail,4208.22,36,772,64286,0.035,6.17,0,0
715326,2022-04-22,Retail,5662.73,36,706,22899,0.161,10.71,0,0
717843,2022-04-22,Retail,15627.99,48,756,48203,0.21,9.6,0,0
707800,2022-04-22,Retail,14533.93,36,804,40143,0.142,8.93,0,0
717293,2022-04-22,Retail,6161.27,12,810,67492,0.084,7.49,0,0
715229,2022-04-22,PYME,148799.49,36,581,124051,0.291,16.26,1,27851.52
713231,2022-04-22,Retail,20109.76,48,689,28600,0.07,10.43,0,0
708981,2022-04-22,Retail,13820.78,36,711,62339,0.256,11.29,0,0
705808,2022-04-22,Retail,13137.17,12,850,29817,0.02,4.61,0,0
702204,2022-04-22,Retail,4633.1,36,771,32008,0.158,7.25,0,0
711954,2022-04-22,PYME,73759.1,84,666,153128,0.251,12.86,1,53329.49
707396,2022-04-22,Retail,8980.56,48,758,19867,0.184,9.41,0,0
718082,2022-04-22,Corporativo,672918.9,36,689,1558763,0.28,12.71,0,0
714080,2022-04-22,Retail,7224.82,24,619,26398,0.407,15.9,0,0
714693,2022-04-22,Retail,6289.95,48,771,58662,0.129,7.43,0,0
715430,2022-04-22,PYME,105187.76,60,616,210455,0.183,13.61,0,0
703465,2022-04-22,PYME,123672.96,120,676,183371,0.166,12.02,0,0
700578,2022-04-23,PYME,119832.64,84,602,45280,0.259,14.82,0,0
708906,2022-04-23,Retail,7112.52,48,679,39085,0.211,12.8,0,0
713580,2022-04-23,Retail,13414.23,36,730,38435,0.091,8.13,0,0
702633,2022-04-23,PYME,161802.91,36,799,133879,0.02,7.23,0,0
706291,2022-04-23,Corporativo,893584.02,12,617,1526822,0.291,13.32,1,805629.99
700462,2022-04-23,Corporativo,1858737.72,48,560,1220079,0.392,16.84,1,945688.07
704722,2022-04-23,Retail,14727.34,36,692,42510,0.223,11.25,0,0
711586,2022-04-23,PYME,48669.89,24,711,156148,0.154,8.72,0,0
712421,2022-04-23,Retail,14187.99,48,524,34860,0.439,18.8,0,0
711458,2022-04-23,PYME,58548.58,36,761,73896,0.02,6.3,0,0
706331,2022-04-23,Corporativo,262700.84,60,740,1101055,0.131,11.06,0,0
719344,2022-04-23,PYME,67691.53,48,600,223442,0.291,16.05,0,0
700014,2022-04-23,Retail,2177.96,48,572,69587,0.202,17.36,0,0
710843,2022-04-23,PYME,35725.43,36,788,126254,0.072,5.44,0,0
710829,2022-04-23,Retail,9200.48,48,601,50338,0.24,14.95,0,0
718850,2022-04-23,Retail,15720.13,84,728,77156,0.268,9.8,0,0
703736,2022-04-23,Retail,10327.14,48,696,45274,0.227,11.02,0,0
705234,2022-04-23,PYME,37375.71,36,674,40809,0.122,9.96,0,0
707236,2022-04-23,Retail,4196.25,84,665,28259,0.381,14.29,0,0
716783,2022-04-24,Retail,12369.71,48,748,24621,0.02,9.74,0,0
704013,2022-04-24,Retail,12197.33,60,826,50698,0.02,4.37,0,0
715290,2022-04-24,PYME,57371.96,48,752,40153,0.32,10.78,1,21096.37
710954,2022-04-24,Corporativo,1063819.04,48,803,997175,0.111,8.09,0,0
710605,2022-04-24,Retail,10170.43,36,758,29618,0.16,8.11,0,0
710738,2022-04-24,PYME,262805.99,120,738,258996,0.09,9.38,1,82566.87
700320,2022-04-24,PYME,153398.46,24,537,217489,0.446,19.02,0,0
711596,2022-04-24,Retail,7799.38,24,633,41414,0.407,16.33,1,3164.34
706424,2022-04-24,Retail,8684.24,60,673,38411,0.387,12.44,0,0
716739,2022-04-24,PYME,70748.54,48,598,103946,0.258,15.7,0,0
716091,2022-04-24,Corporativo,2015025.52,12,749,4390542,0.02,8.05,0,0
713561,2022-04-25,Retail,15066.83,48,784,78819,0.051,7.21,0,0
712255,2022-04-25,PYME,196937.26,36,667,99304,0.316,13.42,0,0
719670,2022-04-25,Retail,15997.02,36,749,94991,0.108,8.42,0,0
718626,2022-04-25,Retail,9664.41,48,696,41867,0.056,10.22,0,0
711630,2022-04-25,PYME,47220.49,60,802,165685,0.062,5.4,0,0
711039,2022-04-25,PYME,472475.81,24,712,220681,0.294,11.85,0,0
716302,2022-04-25,Retail,13977.95,12,685,63196,0.12,10.07,0,0
709884,2022-04-25,Retail,3759.42,48,634,39678,0.297,13.47,0,0
716543,2022-04-25,PYME,93685.15,12,766,118985,0.072,7.17,0,0
709173,2022-04-25,Retail,8558.88,24,575,24951,0.203,14.77,1,4857.07
715461,2022-04-25,Retail,9086.08,120,687,67891,0.249,10.78,0,0
714724,2022-04-25,Retail,5524.72,48,691,26351,0.14,11.05,0,0
719594,2022-04-25,Retail,5784.13,48,587,47906,0.238,14.81,0,0
716064,2022-04-25,Retail,23783.32,60,662,43055,0.337,14.91,0,0
701136,2022-04-25,Retail,11840.81,24,850,57360,0.02,3.28,0,0
716554,2022-04-26,PYME,71415.97,24,712,129385,0.066,9.79,0,0
706534,2022-04-26,Retail,13690.29,36,695,67525,0.115,10.19,0,0
713758,2022-04-26,Retail,12979.96,60,814,26256,0.065,7.18,0,0
709485,2022-04-26,Retail,8133.64,24,587,23918,0.447,18.41,0,0
700922,2022-04-26,Retail,11367,60,657,19510,0.161,12.01,0,0
715481,2022-04-26,Retail,6778.85,12,684,59893,0.252,11.6,0,0
716710,2022-04-26,Retail,19591.53,60,671,46436,0.18,8.46,0,0
715718,2022-04-26,Retail,37151.68,12,645,30576,0.206,13.03,1,15903.15
715958,2022-04-26,Retail,25394.36,60,680,57448,0.3,13.79,0,0
705124,2022-04-26,Retail,8647.72,36,712,21524,0.21,10.35,0,0
706757,2022-04-26,PYME,85103.42,48,725,71775,0.295,11.47,0,0
717279,2022-04-26,Retail,37971.63,120,804,35764,0.119,7.31,0,0
704007,2022-04-26,Retail,29495.57,36,600,22897,0.295,17.49,1,19800.38
715005,2022-04-26,Retail,21771.37,48,667,48117,0.02,10.09,0,0
708791,2022-04-26,PYME,118707.49,24,684,232665,0.093,9.31,0,0
705967,2022-04-26,Retail,8630.31,36,662,31053,0.147,10.87,0,0
716054,2022-04-26,Retail,2968.49,120,728,73053,0.273,10.92,0,0
704791,2022-04-26,Retail,7566.43,36,593,26385,0.307,17.55,0,0
709265,2022-04-27,PYME,102165.07,120,762,281308,0.158,9.53,0,0
714084,2022-04-27,PYME,84344.05,36,651,59649,0.22,15.05,0,0
703698,2022-04-27,Retail,12168.05,84,720,22654,0.269,11.91,0,0
719440,2022-04-27,Retail,13495.05,24,732,18168,0.076,7.34,0,0
713801,2022-04-27,PYME,270398.67,12,669,201623,0.126,11.35,0,0
718611,2022-04-27,PYME,123749.66,12,631,143658,0.168,12.66,1,24149.52
701151,2022-04-27,PYME,49903.16,60,666,116370,0.167,12.62,0,0
718463,2022-04-27,Retail,6350.06,48,645,29072,0.362,15.31,0,0
719096,2022-04-27,Retail,14408.99,60,740,59473,0.116,10.03,0,0
719437,2022-04-27,Retail,21524.03,60,794,43369,0.037,6.71,0,0
717123,2022-04-27,Corporativo,989843.89,60,614,2688409,0.474,17.5,0,0
707595,2022-04-27,PYME,40360.98,24,535,139161,0.211,18.69,0,0
707654,2022-04-27,Retail,13812.09,60,734,21558,0.17,9.26,0,0
718998,2022-04-27,PYME,77669.45,48,850,39443,0.02,3,0,0
704564,2022-04-27,Retail,12920.5,84,728,47149,0.201,9.83,1,5557.58
701481,2022-04-27,Retail,17684.37,24,656,114251,0.338,14.2,0,0
712969,2022-04-27,Retail,13092.34,36,792,12958,0.075,5.41,0,0
710003,2022-04-27,Retail,21010.17,36,793,57563,0.054,6.45,0,0
716937,2022-04-27,Retail,9227.94,48,612,38030,0.178,14.43,0,0
700340,2022-04-27,Retail,9315.04,84,701,49237,0.02,8.93,0,0
714576,2022-04-27,PYME,110757.84,12,725,220543,0.167,9.3,0,0
708397,2022-04-27,PYME,42161.11,120,740,312021,0.02,7.33,0,0
704332,2022-04-27,Retail,16429.36,24,732,52490,0.111,9.98,0,0
715141,2022-04-27,Corporativo,205936.55,24,735,728710,0.161,9.73,0,0
709545,2022-04-27,Retail,21762.18,60,701,44883,0.208,12.61,0,0
711235,2022-04-27,Retail,34591.13,48,747,29393,0.185,10.82,0,0
705237,2022-04-27,Retail,10617.9,48,728,63931,0.237,10.6,0,0
715589,2022-04-27,PYME,64965.43,12,785,112934,0.02,7.21,0,0
700446,2022-04-28,Corporativo,1177781.42,48,680,1147482,0.124,11.14,0,0
711300,2022-04-28,Retail,9832.69,36,680,26747,0.267,11.23,1,1775.72
718347,2022-04-28,PYME,25228.25,24,653,178251,0.356,14.35,1,13055.28
704562,2022-04-28,Retail,7924.26,36,767,50743,0.221,7.52,0,0
719027,2022-04-28,Retail,15590.18,60,662,38111,0.151,11.28,0,0
701836,2022-04-28,Retail,21582.33,36,750,49416,0.183,9.26,0,0
707490,2022-04-28,Corporativo,409065.91,36,823,1276516,0.14,4.84,0,0
705457,2022-04-28,PYME,148598.38,36,705,233558,0.207,9.86,0,0
708837,2022-04-28,PYME,175308.6,36,690,273146,0.263,13.11,0,0
705153,2022-04-28,Retail,14791.64,60,670,35539,0.173,9.47,1,7550.53
715842,2022-04-28,Retail,8383.76,36,656,83003,0.227,11.89,1,1575.81
705091,2022-04-29,PYME,185120.72,60,705,131661,0.263,11.39,0,0
711785,2022-04-29,Retail,20949.9,48,799,133592,0.024,6.82,0,0
702798,2022-04-29,PYME,141571.55,36,750,414226,0.106,7.78,0,0
715432,2022-04-29,Corporativo,682323.21,36,753,1465265,0.278,10.7,0,0
712721,2022-04-29,Retail,15328.68,24,660,47450,0.322,14.5,0,0
717666,2022-04-29,Retail,12176.27,36,617,59261,0.217,15.22,0,0
704637,2022-04-29,PYME,48298.24,84,722,224589,0.33,9.88,0,0
707349,2022-04-29,Retail,8107.34,60,595,50715,0.609,17.12,0,0
708956,2022-04-29,PYME,85138.52,12,555,128966,0.358,17.2,0,0
716442,2022-04-29,Retail,7720.9,84,670,77945,0.259,14.92,1,4704.89
719461,2022-04-29,PYME,58090.5,24,770,65764,0.147,6.6,0,0
700629,2022-04-29,PYME,219863.23,36,696,156810,0.246,12.52,0,0
705608,2022-04-29,Retail,17300.65,12,655,30889,0.299,13.08,0,0
706082,2022-04-29,Retail,13377.66,120,703,26758,0.096,7.98,0,0
702562,2022-04-29,PYME,73943.49,48,637,180795,0.141,13.6,0,0
714596,2022-04-29,Retail,6455.75,36,675,27569,0.287,12.74,0,0
700354,2022-04-29,Retail,9845.57,60,663,32742,0.196,11.6,1,2791.02
710345,2022-04-29,PYME,49243.46,84,610,138156,0.36,15.26,0,0
711317,2022-04-29,Retail,10479.38,60,484,25149,0.444,20.82,1,4736.35
719796,2022-04-29,PYME,118956.28,60,557,99604,0.178,16.63,1,27661.74
706364,2022-04-29,PYME,104806.5,36,778,295973,0.13,6.9,0,0
716314,2022-04-29,Retail,7121.56,36,759,75411,0.139,11.38,0,0
714540,2022-04-29,PYME,37013.03,24,588,286605,0.232,16.51,0,0
703147,2022-04-30,PYME,77608.52,36,610,266328,0.321,17.7,0,0
710636,2022-04-30,Corporativo,822709.3,60,649,907798,0.238,13.67,1,265746.4
714636,2022-04-30,PYME,152679.15,48,747,81785,0.125,7.55,0,0
709731,2022-04-30,Retail,10382.12,48,705,48639,0.079,12.53,0,0
718753,2022-04-30,Retail,7974.22,48,815,35436,0.036,6.17,0,0
716363,2022-04-30,Retail,11466.43,36,686,39353,0.159,12.73,1,2729.96
714517,2022-04-30,Retail,18551,60,647,43263,0.215,12.95,0,0
704847,2022-04-30,PYME,233269.29,60,850,138837,0.048,4.01,0,0
703828,2022-04-30,Corporativo,2406174.27,36,634,1023192,0.406,15.1,1,1695542.09
708089,2022-04-30,Retail,11077.77,24,698,83810,0.399,12.27,0,0
706541,2022-04-30,Retail,12345.67,36,605,87500,0.308,17.43,0,0
712119,2022-04-30,Retail,23145.56,12,630,57637,0.379,14.57,0,0
718157,2022-04-30,PYME,56667.51,48,656,218413,0.139,11.36,0,0
705268,2022-04-30,PYME,51719.73,48,474,57697,0.399,22.33,0,0
708261,2022-04-30,Retail,4166.13,12,629,28448,0.288,14.05,0,0
709228,2022-04-30,PYME,119581.29,36,631,116827,0.418,14.99,1,7681.04
704668,2022-05-01,PYME,108329.68,48,682,78452,0.133,12.18,0,0
705906,2022-05-01,PYME,42499.86,60,729,97171,0.252,11.19,0,0
707508,2022-05-01,PYME,155946.29,84,672,344855,0.165,12.06,0,0
713202,2022-05-01,Retail,8760.38,120,794,26724,0.023,7.45,0,0
713973,2022-05-01,Retail,6429.74,60,690,17875,0.177,11.25,0,0
712874,2022-05-01,Retail,12363.7,48,672,21505,0.293,15.6,0,0
704079,2022-05-01,Retail,9836.57,36,682,30938,0.304,11.67,0,0
715969,2022-05-01,Retail,14101.97,24,682,61329,0.282,11.26,0,0
705805,2022-05-01,PYME,97740.28,12,789,136421,0.02,8.92,0,0
705063,2022-05-01,Retail,16037.12,84,760,45725,0.159,7.73,0,0
709147,2022-05-01,Retail,26585.24,12,738,40327,0.02,6.01,0,0
709239,2022-05-01,Corporativo,1552027.5,24,703,1567954,0.265,12.43,0,0
711577,2022-05-01,Retail,8775.77,36,632,42297,0.293,16.1,0,0
708385,2022-05-01,Retail,18358.29,48,792,54562,0.02,6.89,0,0
700871,2022-05-01,Retail,19483.05,24,804,33203,0.205,8.26,0,0
708220,2022-05-01,Retail,11251.5,48,562,33411,0.25,16.77,1,6054.55
718777,2022-05-01,Retail,19537.03,60,723,16719,0.211,7.99,0,0
706208,2022-05-02,Retail,4345.02,24,771,76136,0.294,9.88,0,0
711068,2022-05-02,Retail,11124.87,12,609,14297,0.192,14.51,0,0
701726,2022-05-02,Retail,9059.36,60,566,79189,0.333,17.34,0,0
716518,2022-05-02,Retail,12205.5,36,691,31952,0.183,8.84,0,0
709397,2022-05-02,PYME,29427.52,48,680,119604,0.157,10.77,0,0
707480,2022-05-02,Retail,7299.4,48,788,41449,0.129,6.75,0,0
708842,2022-05-02,Retail,15672.12,60,792,57770,0.166,8.98,0,0
713384,2022-05-02,PYME,92886.49,36,834,318039,0.067,5.45,0,0
708863,2022-05-02,Retail,8355.58,48,523,57880,0.268,18.51,0,0
704893,2022-05-02,Retail,11194.66,36,694,24204,0.323,12.59,0,0
708243,2022-05-02,Retail,15211.66,24,572,44516,0.262,14.98,0,0
701981,2022-05-02,Retail,19716.84,36,632,18717,0.085,11.78,0,0
707572,2022-05-02,Retail,11258.69,36,651,11703,0.209,14.98,1,6844.3
703379,2022-05-02,Corporativo,698605.03,36,798,1586134,0.02,5.69,0,0
704747,2022-05-02,Retail,5542.37,24,813,75827,0.155,5.83,0,0
714745,2022-05-02,PYME,385500.43,12,622,94416,0.132,15.93,0,0
709828,2022-05-02,Retail,4721.54,48,599,94234,0.29,14.45,1,3510.49
703860,2022-05-03,Retail,22345.44,12,777,57671,0.119,9.53,0,0
719090,2022-05-03,PYME,21719.55,24,628,255288,0.103,13.08,0,0
709740,2022-05-03,Retail,15682.98,36,694,29775,0.169,9.45,0,0
711933,2022-05-03,PYME,85337.22,48,850,93772,0.072,6.47,0,0
712953,2022-05-03,Retail,6512.72,24,741,30342,0.071,9.83,0,0
714158,2022-05-03,PYME,98902.14,24,654,168829,0.399,13.21,0,0
711576,2022-05-03,Retail,11100.7,36,693,40208,0.089,11.26,0,0
701037,2022-05-03,Retail,16254.79,24,696,12616,0.288,11.93,0,0
702108,2022-05-03,Retail,17528.78,60,844,28308,0.02,6.25,0,0
711362,2022-05-03,PYME,84787.02,48,850,75012,0.098,4.08,0,0
705284,2022-05-03,Retail,8930.88,12,687,46967,0.221,11.67,0,0
719746,2022-05-03,PYME,37191.92,36,683,305436,0.231,12.27,0,0
708733,2022-05-03,Retail,13063.26,12,629,68970,0.228,11.77,0,0
716504,2022-05-03,Retail,8122.76,120,702,39848,0.1,9.93,0,0
715035,2022-05-03,Retail,6185.91,60,706,27730,0.149,12.48,0,0
709961,2022-05-03,Retail,5217.03,36,612,56496,0.243,14.64,0,0
712707,2022-05-03,Retail,32761.01,120,726,46309,0.106,7.07,0,0
713026,2022-05-03,Retail,5984.88,24,548,32466,0.274,18.23,0,0
717847,2022-05-04,Retail,10728.04,48,737,16854,0.133,8.98,0,0
701864,2022-05-04,PYME,64742.93,36,850,59670,0.066,6.74,0,0
710704,2022-05-04,Retail,10747.42,84,785,58904,0.079,7.04,0,0
705962,2022-05-04,Retail,25683.83,24,629,16879,0.264,15.17,1,14946.43
718391,2022-05-04,Retail,17912.63,36,685,18950,0.145,13.3,0,0
700803,2022-05-04,Retail,13062.66,60,593,27421,0.493,15.57,1,8314.4
711019,2022-05-04,PYME,82286.24,24,822,125191,0.076,4.03,0,0
708615,2022-05-04,PYME,63767.29,60,579,210184,0.433,18.04,0,0
705089,2022-05-04,Retail,16728.4,84,662,55258,0.161,13.97,1,4371.09
703987,2022-05-04,Retail,5388.66,84,706,51707,0.06,8.32,0,0
711190,2022-05-05,Retail,18868.39,84,632,76086,0.33,14.39,0,0
708193,2022-05-05,Corporativo,444142.4,24,708,2037951,0.109,10.48,0,0
711054,2022-05-05,Retail,11878.85,12,642,45925,0.109,12.71,0,0
713111,2022-05-05,Retail,19472.77,24,710,24092,0.12,9.58,0,0
717108,2022-05-05,Retail,34064.2,84,667,42888,0.176,12.32,0,0
719782,2022-05-05,Retail,14007.83,24,738,22188,0.293,9.69,0,0
714592,2022-05-05,PYME,22160.61,60,667,131075,0.257,13.25,1,7272.39
711619,2022-05-05,Retail,26910.59,84,781,40556,0.02,5.18,0,0
704121,2022-05-05,PYME,103067.45,12,652,811869,0.267,14.65,1,98217.22
700415,2022-05-05,Retail,42719.98,24,740,27537,0.146,6.35,1,21654.74
702686,2022-05-05,Retail,23294.09,60,601,18961,0.249,15.92,0,0
702737,2022-05-05,Retail,10273.59,36,506,30597,0.553,20.23,1,1807.61
718964,2022-05-05,Retail,16970.21,36,729,72269,0.02,8.26,1,9776.73
704413,2022-05-05,Retail,6117.78,36,749,49885,0.304,9.06,0,0
711755,2022-05-05,PYME,181369.59,36,684,126458,0.25,13.11,0,0
708560,2022-05-05,Retail,34343.59,36,642,46634,0.1,13.25,0,0
702069,2022-05-06,Retail,9116.47,12,660,70847,0.179,12.77,0,0
709300,2022-05-06,PYME,118089.71,36,823,113792,0.071,5.91,0,0
703938,2022-05-06,Retail,5767.93,12,724,38475,0.088,7.74,0,0
718977,2022-05-06,PYME,447601.86,48,557,89596,0.375,17.35,0,0
719614,2022-05-06,Retail,7456.98,36,542,41477,0.485,21.23,0,0
713646,2022-05-06,PYME,114407.82,60,683,108669,0.305,13.14,0,0
711701,2022-05-06,PYME,27312.62,36,803,177111,0.02,6.12,0,0
701756,2022-05-06,Retail,7838.75,12,584,36009,0.408,18.22,1,1750.31
719877,2022-05-06,PYME,137066.25,36,644,309703,0.422,17.22,1,48530.29
704634,2022-05-06,PYME,243238.97,84,716,157474,0.273,12.91,0,0
714902,2022-05-06,Retail,8561.51,48,797,53760,0.243,7.78,0,0
700781,2022-05-06,PYME,23914.21,48,821,66470,0.096,6.44,0,0
709682,2022-05-06,Corporativo,250310.03,12,722,1089130,0.145,8.97,0,0
700816,2022-05-06,PYME,90971.99,24,623,189312,0.279,14.3,0,0
704874,2022-05-06,Retail,19770.94,48,674,21516,0.248,13.4,0,0
708263,2022-05-06,Corporativo,394295.54,36,780,1357204,0.2,9.15,0,0
711798,2022-05-06,Retail,16867.55,120,755,41194,0.046,6.97,0,0
701713,2022-05-06,PYME,99939.36,48,670,96305,0.099,10.65,0,0
700690,2022-05-06,Retail,9453.9,48,720,30440,0.144,11.22,0,0
701577,2022-05-06,PYME,75069.17,36,609,120470,0.347,16.16,0,0
707837,2022-05-07,PYME,138163.21,48,677,264892,0.308,13.18,0,0
700005,2022-05-07,Corporativo,1014278.28,24,666,925915,0.133,12.08,0,0
706683,2022-05-07,PYME,18190.29,60,712,146818,0.172,9.89,0,0
714302,2022-05-07,PYME,109318.57,48,632,123077,0.351,15.42,0,0
707163,2022-05-07,PYME,84039.88,48,636,485090,0.356,17.23,0,0
713330,2022-05-07,Retail,11472.89,36,709,27662,0.201,9.47,0,0
719224,2022-05-07,Retail,55337.56,36,627,54850,0.247,15.37,0,0
709477,2022-05-07,PYME,67631.08,12,809,80190,0.178,7.19,0,0
704754,2022-05-07,Corporativo,459920.21,12,702,1028611,0.237,9.17,0,0
702719,2022-05-07,Retail,12413.58,24,580,45774,0.329,16.48,1,6753.84
700566,2022-05-07,PYME,97238.29,84,643,164613,0.401,14.11,0,0
700618,2022-05-07,Retail,10214.28,12,698,52602,0.177,11.73,0,0
711729,2022-05-07,Retail,16305.95,36,726,29303,0.212,10.24,0,0
709657,2022-05-07,Retail,13740.27,36,719,119316,0.15,11.76,0,0
707769,2022-05-07,PYME,104999.21,120,669,52643,0.226,12.49,0,0
717815,2022-05-07,Retail,6332.73,60,665,47479,0.172,12.91,0,0
706870,2022-05-07,PYME,86279.17,24,612,190412,0.265,15.68,0,0
713979,2022-05-07,PYME,118981.46,36,663,59105,0.394,14.57,0,0
706271,2022-05-07,Retail,30537.19,12,750,13309,0.102,7.08,0,0
706175,2022-05-07,Corporativo,527956.22,60,600,537936,0.254,16.38,0,0
702420,2022-05-07,Retail,6888.88,24,635,31325,0.276,14,0,0
715771,2022-05-08,Retail,26041.74,84,755,33264,0.175,9.07,0,0
702812,2022-05-08,PYME,170066.84,12,712,98961,0.208,10.72,1,166665.5
712694,2022-05-08,Retail,81208.4,36,645,55383,0.243,14.07,1,33771.31
719714,2022-05-08,Retail,8632.5,84,595,25073,0.169,14.9,0,0
712246,2022-05-08,Retail,18494.53,60,782,71969,0.033,9.58,0,0
719777,2022-05-08,Retail,10244.15,120,758,74034,0.314,9.62,0,0
701888,2022-05-08,PYME,98228.79,60,632,400513,0.142,11.22,0,0
700402,2022-05-08,PYME,146209.08,48,728,146309,0.138,9.86,0,0
712163,2022-05-08,PYME,58480.13,48,638,81968,0.303,13.95,0,0
709881,2022-05-08,Retail,12056.72,84,648,21609,0.252,12.29,0,0
707252,2022-05-08,PYME,35989.01,36,694,156706,0.212,11.66,0,0
717328,2022-05-08,Retail,29403.81,48,647,44727,0.08,12.18,0,0
716197,2022-05-08,Retail,16095.42,24,800,33972,0.02,6.08,0,0
702561,2022-05-08,PYME,169172.9,24,650,95100,0.149,12.88,0,0
701195,2022-05-08,Retail,13968.66,36,666,17087,0.207,11.99,0,0
714971,2022-05-08,PYME,87797.02,48,692,125402,0.269,11.65,0,0
717661,2022-05-08,Retail,8695.46,12,727,29982,0.149,8.79,0,0
717099,2022-05-09,Corporativo,311503.52,24,705,1032571,0.193,11.85,1,305273.45
